1688096998.780869,-0.197107,0.036168,-0.220121,-0.705848,-0.031567,-0.707660,0.001899,-0.026539,-0.029477,202.608597
1688096998.790807,-0.162214,0.045291,-0.217681,-0.705478,-0.031838,-0.708016,0.003925,-0.016807,-0.035469,202.767258
1688096998.800748,-0.135013,0.047818,-0.207906,-0.705092,-0.032262,-0.708382,0.002287,-0.013438,-0.043144,202.917404
1688096998.810688,-0.116124,0.058597,-0.190760,-0.704650,-0.032761,-0.708799,0.001128,-0.017685,-0.039813,203.058258
1688096998.820627,-0.101039,0.051387,-0.169949,-0.704194,-0.033266,-0.709228,0.002595,-0.023192,-0.034775,203.182739
1688096998.830567,-0.081927,0.021336,-0.153991,-0.703891,-0.033752,-0.709506,0.006167,-0.029481,-0.032514,203.292984
1688096998.840507,-0.076065,0.003740,-0.133715,-0.703757,-0.034194,-0.709618,0.009299,-0.032136,-0.030235,203.389160
1688096998.850446,-0.070500,-0.008556,-0.121198,-0.703742,-0.034566,-0.709614,0.009513,-0.036891,-0.027919,203.473892
1688096998.860387,-0.069213,-0.027401,-0.111560,-0.703820,-0.034894,-0.709521,0.005562,-0.034869,-0.024564,203.553665
1688096998.870326,-0.072715,-0.044558,-0.104806,-0.704032,-0.035149,-0.709298,0.005896,-0.039497,-0.022208,203.625870
1688096998.880265,-0.086471,-0.054997,-0.099828,-0.704335,-0.035314,-0.708988,-0.002269,-0.046153,-0.013530,203.703613
1688096998.890206,-0.095101,-0.045080,-0.088238,-0.704642,-0.035350,-0.708682,-0.004251,-0.050786,-0.006253,203.779785
1688096998.900146,-0.108326,-0.024238,-0.085796,-0.704834,-0.035257,-0.708496,-0.004380,-0.048834,0.000275,203.851974
1688096998.910084,-0.129601,-0.013678,-0.081639,-0.704907,-0.035032,-0.708434,-0.012393,-0.045427,0.006789,203.924362
1688096998.920025,-0.157401,-0.033522,-0.072951,-0.705008,-0.034592,-0.708355,-0.011544,-0.042739,0.015087,204.000519
1688096998.929965,-0.193317,-0.074415,-0.064571,-0.705339,-0.033877,-0.708061,-0.007781,-0.048307,0.017784,204.075897
1688096998.939904,-0.234754,-0.110084,-0.058758,-0.705952,-0.032843,-0.707498,-0.008556,-0.047373,0.011529,204.160309
1688096998.949845,-0.254242,-0.122255,-0.052817,-0.706734,-0.031563,-0.706775,-0.010124,-0.038475,0.004154,204.246506
1688096998.959784,-0.261083,-0.108512,-0.043268,-0.707512,-0.030146,-0.706058,-0.008812,-0.030080,-0.013531,204.330154
1688096998.969723,-0.256655,-0.099434,-0.043566,-0.708248,-0.028712,-0.705379,-0.011036,-0.018788,-0.026753,204.413956
1688096998.979664,-0.243640,-0.079828,-0.048519,-0.708863,-0.027363,-0.704815,-0.013732,-0.012417,-0.027210,204.494202
1688096998.989604,-0.238847,-0.064492,-0.046532,-0.709346,-0.026073,-0.704378,-0.012715,-0.012074,-0.020140,204.573776
1688096998.999542,-0.233009,-0.060634,-0.047153,-0.709785,-0.024809,-0.703981,-0.006630,-0.012422,-0.012526,204.653244
1688096999.009483,-0.221080,-0.060445,-0.052496,-0.710205,-0.023649,-0.703597,-0.004654,-0.010043,-0.013444,204.735565
1688096999.019423,-0.187905,-0.067929,-0.055322,-0.710657,-0.022672,-0.703173,-0.001562,-0.008868,-0.022459,204.816269
1688096999.029363,-0.150155,-0.081957,-0.070091,-0.711179,-0.021982,-0.702667,-0.004351,-0.009589,-0.028427,204.889847
1688096999.039302,-0.111111,-0.082337,-0.084136,-0.711729,-0.021650,-0.702120,-0.014147,-0.008334,-0.028669,204.962341
1688096999.049242,-0.078075,-0.083750,-0.092324,-0.712286,-0.021628,-0.701556,-0.016092,-0.005197,-0.029172,205.030380
1688096999.059181,-0.065028,-0.113579,-0.102485,-0.712933,-0.021862,-0.700891,-0.019092,-0.005161,-0.025077,205.095718
1688096999.069122,-0.076755,-0.152979,-0.110407,-0.713837,-0.022149,-0.699961,-0.023742,-0.004554,-0.019079,205.167847
1688096999.079062,-0.100504,-0.173834,-0.110214,-0.714953,-0.022332,-0.698815,-0.022061,-0.004585,-0.013022,205.245224
1688096999.089000,-0.120101,-0.174081,-0.109585,-0.716143,-0.022352,-0.697595,-0.013318,-0.003222,-0.012564,205.329239
1688096999.098941,-0.129809,-0.158796,-0.101095,-0.717249,-0.022230,-0.696463,-0.011267,0.001783,-0.015833,205.415070
1688096999.108881,-0.129264,-0.158293,-0.093869,-0.718310,-0.022006,-0.695375,-0.011075,0.006854,-0.024672,205.496902
1688096999.118821,-0.120781,-0.160112,-0.085785,-0.719384,-0.021785,-0.694271,-0.017890,0.013240,-0.029896,205.573288
1688096999.128760,-0.113786,-0.149166,-0.073364,-0.720425,-0.021548,-0.693198,-0.020542,0.014300,-0.030892,205.638229
1688096999.138700,-0.112545,-0.139717,-0.057673,-0.721395,-0.021227,-0.692198,-0.012690,0.013155,-0.030290,205.699905
1688096999.148640,-0.115026,-0.129227,-0.050728,-0.722313,-0.020838,-0.691253,-0.009011,0.010217,-0.025361,205.757446
1688096999.158580,-0.119503,-0.107790,-0.043583,-0.723107,-0.020371,-0.690436,-0.010612,0.005585,-0.015451,205.805939
1688096999.168519,-0.122939,-0.092928,-0.040080,-0.723779,-0.019825,-0.689747,-0.012031,0.000843,-0.008907,205.855331
1688096999.178458,-0.125695,-0.111900,-0.043114,-0.724454,-0.019274,-0.689054,-0.016238,-0.000410,-0.011783,205.903961
1688096999.188399,-0.118897,-0.148492,-0.052039,-0.725327,-0.018781,-0.688148,-0.027374,0.004758,-0.017799,205.958908
1688096999.198339,-0.110608,-0.168000,-0.058412,-0.726394,-0.018401,-0.687032,-0.035249,0.006163,-0.024576,206.016785
1688096999.208277,-0.104993,-0.203583,-0.066447,-0.727637,-0.018116,-0.685723,-0.032602,0.005344,-0.026420,206.073624
1688096999.218218,-0.114854,-0.241663,-0.078848,-0.729140,-0.017883,-0.684130,-0.036591,-0.000565,-0.019956,206.140350
1688096999.228158,-0.128087,-0.256501,-0.077586,-0.730825,-0.017622,-0.682338,-0.032542,-0.008822,-0.012883,206.212265
1688096999.238098,-0.129681,-0.267274,-0.081071,-0.732591,-0.017313,-0.680449,-0.024046,-0.010855,-0.014040,206.289948
1688096999.248038,-0.129203,-0.259365,-0.091143,-0.734357,-0.017062,-0.678549,-0.025180,-0.005750,-0.020243,206.374939
1688096999.257977,-0.124249,-0.242286,-0.104277,-0.736026,-0.016928,-0.676742,-0.031659,0.000098,-0.030015,206.457642
1688096999.267917,-0.119036,-0.221242,-0.118849,-0.737570,-0.016939,-0.675058,-0.037332,0.003267,-0.028311,206.546921
1688096999.277857,-0.102456,-0.214946,-0.131464,-0.738997,-0.017104,-0.673492,-0.038027,0.003478,-0.024887,206.638016
1688096999.287796,-0.089742,-0.237890,-0.135147,-0.740478,-0.017435,-0.671854,-0.036713,0.004847,-0.029211,206.730850
1688096999.297735,-0.088783,-0.256707,-0.138081,-0.742111,-0.017848,-0.670039,-0.034271,0.008174,-0.031484,206.826614
1688096999.307676,-0.094770,-0.258722,-0.126296,-0.743801,-0.018223,-0.668153,-0.024525,0.008991,-0.025237,206.919830
1688096999.317616,-0.102996,-0.260941,-0.112079,-0.745478,-0.018441,-0.666275,-0.008733,0.004800,-0.019562,207.010315
1688096999.327556,-0.096465,-0.276041,-0.102386,-0.747235,-0.018582,-0.664300,-0.001163,0.003659,-0.020530,207.090591
1688096999.337496,-0.080517,-0.277771,-0.107243,-0.749053,-0.018763,-0.662245,-0.003618,0.006876,-0.026857,207.166611
1688096999.347435,-0.043726,-0.266911,-0.115569,-0.750805,-0.019175,-0.660245,-0.007114,0.011164,-0.035479,207.245056
1688096999.357375,-0.001798,-0.264825,-0.140198,-0.752520,-0.019980,-0.658267,-0.014067,0.015219,-0.049604,207.316605
1688096999.367315,0.034542,-0.259904,-0.163357,-0.754220,-0.021221,-0.656279,-0.024024,0.019741,-0.050004,207.395279
1688096999.377254,0.054798,-0.250278,-0.164159,-0.755851,-0.022738,-0.654349,-0.021936,0.023059,-0.038217,207.471756
1688096999.387194,0.058349,-0.238445,-0.156279,-0.757410,-0.024319,-0.652487,-0.003866,0.022549,-0.029169,207.539764
1688096999.397134,0.040763,-0.228431,-0.149335,-0.758890,-0.025793,-0.650708,0.002848,0.020986,-0.017902,207.612396
1688096999.407073,0.011637,-0.226233,-0.141697,-0.760320,-0.027095,-0.648984,-0.001079,0.021067,-0.012134,207.684250
1688096999.417014,-0.032964,-0.249478,-0.123199,-0.761789,-0.028030,-0.647219,0.005441,0.018493,-0.012144,207.760315
1688096999.426954,-0.085443,-0.295842,-0.106117,-0.763509,-0.028504,-0.645167,0.006704,0.014741,-0.016210,207.836044
1688096999.436893,-0.136929,-0.332485,-0.101870,-0.765497,-0.028577,-0.642805,-0.001196,0.011578,-0.014346,207.919586
1688096999.446833,-0.179268,-0.347321,-0.109509,-0.767634,-0.028382,-0.640260,-0.012472,0.005906,-0.009063,208.015778
1688096999.456773,-0.201069,-0.352174,-0.105301,-0.769822,-0.028000,-0.637644,-0.019759,-0.000259,-0.006857,208.126587
1688096999.466712,-0.202000,-0.362443,-0.087987,-0.772049,-0.027468,-0.634969,-0.013519,-0.004576,-0.018900,208.237701
1688096999.476652,-0.196439,-0.372448,-0.078867,-0.774338,-0.026849,-0.632202,-0.011215,-0.010627,-0.029175,208.338684
1688096999.486592,-0.200782,-0.384008,-0.074742,-0.776692,-0.026192,-0.629336,-0.022411,-0.009696,-0.022108,208.430801
1688096999.496531,-0.196062,-0.402114,-0.072904,-0.779123,-0.025514,-0.626351,-0.028830,-0.009779,-0.012046,208.522827
1688096999.506472,-0.216774,-0.424273,-0.073405,-0.781675,-0.024829,-0.623191,-0.028750,-0.005979,-0.006554,208.618637
1688096999.516412,-0.257329,-0.428742,-0.065021,-0.784303,-0.023916,-0.619917,-0.024078,0.003027,0.007063,208.720566
1688096999.526350,-0.319424,-0.419027,-0.053510,-0.786895,-0.022605,-0.616673,-0.008668,0.002616,0.016651,208.827332
1688096999.536291,-0.417098,-0.443945,-0.048069,-0.789495,-0.020760,-0.613406,0.001363,0.004311,0.022799,208.950546
1688096999.546231,-0.542596,-0.511067,-0.033452,-0.792384,-0.018173,-0.609751,0.003535,-0.000412,0.029094,209.102402
1688096999.556170,-0.637635,-0.575910,-0.008513,-0.795666,-0.014768,-0.605556,0.014126,-0.011645,0.024501,209.276367
1688096999.566111,-0.682497,-0.614552,0.009022,-0.799243,-0.010800,-0.600911,0.020969,-0.013614,0.003789,209.460144
1688096999.576050,-0.684682,-0.633930,0.024680,-0.802947,-0.006584,-0.596014,0.016830,-0.011238,-0.027201,209.649002
1688096999.585989,-0.638277,-0.647955,0.046077,-0.806739,-0.002400,-0.590903,0.019920,-0.012615,-0.053568,209.811569
1688096999.595930,-0.578552,-0.654291,0.066868,-0.810556,0.001613,-0.585658,0.029337,-0.004589,-0.058079,209.943604
1688096999.605870,-0.520517,-0.619207,0.082832,-0.814268,0.005404,-0.580464,0.033140,0.002378,-0.043819,210.054047
1688096999.615808,-0.478167,-0.519477,0.094175,-0.817548,0.008997,-0.575790,0.037824,0.004019,-0.021058,210.137390
1688096999.625749,-0.459238,-0.421896,0.101678,-0.820201,0.012459,-0.571940,0.041911,0.015129,-0.003027,210.209793
1688096999.635689,-0.477189,-0.364131,0.103611,-0.822407,0.015942,-0.568677,0.047169,0.025882,0.003277,210.279572
1688096999.645628,-0.491835,-0.330811,0.100171,-0.824338,0.019510,-0.565762,0.050931,0.017386,-0.001697,210.354767
1688096999.655569,-0.491709,-0.324971,0.097130,-0.826137,0.023092,-0.562995,0.038006,0.012247,-0.007912,210.437866
1688096999.665508,-0.457488,-0.335446,0.099265,-0.827959,0.026560,-0.560159,0.032030,0.004858,-0.018043,210.513168
1688096999.675447,-0.405034,-0.317048,0.104257,-0.829761,0.029787,-0.557324,0.035297,0.002577,-0.027271,210.575241
1688096999.685388,-0.327536,-0.283020,0.115030,-0.831395,0.032715,-0.554718,0.046147,0.003494,-0.025635,210.611938
1688096999.695328,-0.245474,-0.259280,0.114649,-0.832843,0.035255,-0.552386,0.048312,0.006066,-0.025236,210.617325
1688096999.705266,-0.172261,-0.270371,0.098369,-0.834231,0.037282,-0.550153,0.039966,0.005901,-0.026416,210.605209
1688096999.715207,-0.137598,-0.313532,0.077729,-0.835776,0.038846,-0.547694,0.024604,-0.001874,-0.023213,210.586166
1688096999.725147,-0.125381,-0.339856,0.052683,-0.837541,0.040093,-0.544901,0.011721,-0.003624,-0.017798,210.575363
